,id,year,week,team,pts_for,opponent,pts_against,wins,cum_season_wins
1768,20120331,2012,3,Frank,110.92,Benny,87.2,1.0,2.0
1756,20120431,2012,4,Frank,61.46,Schingen,108.26,0.0,2.0
1763,20120502,2012,5,Frank,46.36,Lude,92.12,0.0,2.0
1786,20120612,2012,6,Frank,73.14,Strand,83.82,0.0,2.0
1799,20120722,2012,7,Frank,62.6,Sarge,74.92,0.0,2.0
1813,20120832,2012,8,Frank,75.46,Ost,82.98,0.0,2.0
1827,20120942,2012,9,Frank,91.8,Ceej,85.58,1.0,3.0
1840,20121051,2012,10,Frank,91.38,Gresh,67.76,1.0,4.0
1852,20121151,2012,11,Frank,104.32,Winks,126.36,0.0,4.0
1862,20121241,2012,12,Frank,96.92,Faber,74.84,1.0,5.0
1874,20121341,2012,13,Frank,70.0,Rades,80.84,0.0,5.0
1884,20121431,2012,14,Frank,64.2,Gresh,102.46,0.0,5.0
1894,20121541,2012,15,Frank,75.84,Winks,100.28,0.0,5.0
529,20130112,2013,1,Frank,88.92,Gresh,99.48,0.0,0.0
1912,20130222,2013,2,Frank,99.8,Ost,89.6,1.0,1.0
1924,20130322,2013,3,Frank,39.26,Winks,74.9,0.0,1.0
1938,20130432,2013,4,Frank,117.32,Ceej,115.54,1.0,2.0
1950,20130532,2013,5,Frank,92.76,Schingen,84.6,1.0,3.0
1964,20130642,2013,6,Frank,84.6,Benny,121.24,0.0,3.0
1976,20130742,2013,7,Frank,90.7,Rades,82.02,1.0,4.0
1990,20130852,2013,8,Frank,71.7,Faber,110.44,0.0,4.0
2001,20130951,2013,9,Frank,26.68,Strand,74.22,0.0,4.0
2004,20131002,2013,10,Frank,69.12,Lude,104.06,0.0,4.0
2018,20131112,2013,11,Frank,106.42,Sarge,97.8,1.0,5.0
2030,20131212,2013,12,Frank,76.98,Gresh,87.92,0.0,5.0
2044,20131322,2013,13,Frank,126.08,Ost,119.14,1.0,6.0
2056,20131422,2013,14,Frank,67.56,Ceej,58.16,1.0,7.0
2062,20131512,2013,15,Frank,117.22,Sarge,103.54,1.0,8.0
2078,20131632,2013,16,Frank,114.0,Schingen,102.54,1.0,9.0
2096,20140142,2014,1,Frank,90.48,Ceej,103.96,0.0,0.0
2110,20140252,2014,2,Frank,57.48,Benny,95.34,0.0,0.0
2121,20140351,2014,3,Frank,69.36,Schingen,104.1,0.0,0.0
2132,20140451,2014,4,Frank,78.58,Winks,87.28,0.0,0.0
2142,20140541,2014,5,Frank,63.86,Sarge,129.34,0.0,0.0
2154,20140641,2014,6,Frank,75.82,Faber,87.14,0.0,0.0
2159,20140702,2014,7,Frank,77.76,Lude,77.32,1.0,1.0
2173,20140812,2014,8,Frank,111.16,Ost,63.3,1.0,2.0
2187,20140922,2014,9,Frank,83.72,Strand,86.44,0.0,2.0
2201,20141032,2014,10,Frank,57.64,Gresh,97.52,0.0,2.0
2215,20141142,2014,11,Frank,71.68,Rades,100.72,0.0,2.0
764,20141242,2014,12,Frank,88.86,Ceej,144.98,0.0,2.0
778,20141352,2014,13,Frank,145.8,Benny,93.92,1.0,3.0
2231,20141432,2014,14,Frank,88.28,Benny,84.96,1.0,4.0
2242,20141551,2014,15,Frank,82.48,Sarge,99.5,0.0,4.0
2245,20141602,2014,16,Frank,101.18,Lude,89.16,1.0,5.0
2276,20150102,2015,1,Frank,77.5,Lude,85.24,0.0,0.0
2289,20150211,2015,2,Frank,91.34,Schingen,118.0,0.0,0.0
2301,20150311,2015,3,Frank,86.96,Strand,89.62,0.0,0.0
2313,20150411,2015,4,Frank,74.92,Ceej,70.36,1.0,1.0
2325,20150511,2015,5,Frank,75.34,Gresh,86.84,0.0,1.0
2338,20150611,2015,6,Frank,75.7,Ost,85.72,0.0,1.0
2350,20150711,2015,7,Frank,51.06,Winks,81.5,0.0,1.0
2362,20150811,2015,8,Frank,128.12,Sarge,97.2,1.0,2.0
2374,20150911,2015,9,Frank,105.44,Faber,79.2,1.0,3.0
2386,20151011,2015,10,Frank,93.28,Rades,74.48,1.0,4.0
2398,20151111,2015,11,Frank,52.46,Benny,120.34,0.0,4.0
2409,20151202,2015,12,Frank,101.9,Lude,102.74,0.0,4.0
2422,20151311,2015,13,Frank,103.62,Schingen,115.54,0.0,4.0
2434,20151411,2015,14,Frank,93.0,Rades,96.18,0.0,4.0
208,20151511,2015,15,Frank,69.04,Gresh,40.8,1.0,5.0
716,20160121,2016,1,Frank,78.14,Faber,85.8,0.0,0.0
495,20160221,2016,2,Frank,108.46,Schingen,85.0,1.0,1.0
782,20160302,2016,3,Frank,88.18,Lude,102.04,0.0,1.0
796,20160412,2016,4,Frank,141.72,Benny,102.64,1.0,2.0
1018,20160522,2016,5,Frank,97.52,Ceej,64.18,1.0,3.0
1031,20160631,2016,6,Frank,82.42,Strand,75.5,1.0,4.0
1043,20160731,2016,7,Frank,112.74,Ost,95.84,1.0,5.0
1055,20160831,2016,8,Frank,102.12,Rades,81.74,1.0,6.0
1199,20160931,2016,9,Frank,111.36,Gresh,73.78,1.0,7.0
1211,20161031,2016,10,Frank,120.9,Winks,74.72,1.0,8.0
1223,20161131,2016,11,Frank,100.5,Sarge,94.2,1.0,9.0
1233,20161221,2016,12,Frank,77.94,Faber,102.04,0.0,9.0
1245,20161321,2016,13,Frank,87.5,Schingen,93.98,0.0,9.0
1506,20161502,2016,15,Frank,72.94,Lude,84.0,0.0,9.0
1521,20161621,2016,16,Frank,72.26,Gresh,85.44,0.0,9.0
2082,20170112,2017,1,Frank,69.98,Benny,60.38,1.0,1.0
2085,20170231,2017,2,Frank,90.9,Winks,83.06,1.0,2.0
2273,20170331,2017,3,Frank,61.02,Rades,55.68,1.0,3.0
235,20170431,2017,4,Frank,109.82,Sarge,93.28,1.0,4.0
247,20170531,2017,5,Frank,95.76,Strand,72.36,1.0,5.0
1526,20170621,2017,6,Frank,108.04,Gresh,53.44,1.0,6.0
58,20170722,2017,7,Frank,75.28,Ceej,89.48,0.0,6.0
1536,20170821,2017,8,Frank,123.58,Ost,83.36,1.0,7.0
1550,20170931,2017,9,Frank,78.32,Schingen,86.76,0.0,7.0
97,20171002,2017,10,Frank,104.56,Lude,81.22,1.0,8.0
112,20171121,2017,11,Frank,120.1,Faber,81.28,1.0,9.0
123,20171212,2017,12,Frank,123.4,Benny,79.98,1.0,10.0
1564,20171331,2017,13,Frank,114.38,Winks,73.98,1.0,11.0
2445,20171521,2017,15,Frank,64.08,Schingen,101.54,0.0,11.0
2454,20171602,2017,16,Frank,61.62,Lude,100.62,0.0,11.0
257,20180102,2018,1,Frank,85.74,Lude,93.28,0.0,0.0
274,20180231,2018,2,Frank,89.44,Rades,95.7,0.0,0.0
2462,20180331,2018,3,Frank,91.74,Schingen,55.94,1.0,1.0
2472,20180422,2018,4,Frank,87.5,Ceej,66.02,1.0,2.0
2483,20180521,2018,5,Frank,81.46,Strand,70.8,1.0,3.0
888,20180621,2018,6,Frank,92.58,Sarge,95.38,0.0,3.0
2494,20180721,2018,7,Frank,92.14,Winks,81.3,1.0,4.0
2508,20180831,2018,8,Frank,75.28,Faber,120.76,0.0,4.0
2520,20180931,2018,9,Frank,124.12,Ost,102.14,1.0,5.0
2532,20181031,2018,10,Frank,97.22,Gresh,100.86,0.0,5.0
2541,20181112,2018,11,Frank,109.94,Benny,109.44,1.0,6.0
546,20181202,2018,12,Frank,88.86,Lude,104.28,0.0,6.0
563,20181331,2018,13,Frank,134.66,Rades,113.56,1.0,7.0
2548,20181411,2018,14,Frank,62.2,Rades,121.8,0.0,7.0
2560,20181531,2018,15,Frank,103.02,Winks,87.52,1.0,8.0
2583,20190142,2019,1,Frank,87.62,Faber,114.62,0.0,0.0
2597,20190252,2019,2,Frank,118.04,Winks,91.86,1.0,1.0
2608,20190351,2019,3,Frank,91.86,Ceej,119.54,0.0,1.0
2620,20190451,2019,4,Frank,67.24,Gresh,100.38,0.0,1.0
508,20190541,2019,5,Frank,64.96,Schingen,128.72,0.0,1.0
2630,20190641,2019,6,Frank,61.24,Rades,88.14,0.0,1.0
2635,20190702,2019,7,Frank,58.74,Lude,114.04,0.0,1.0
2649,20190812,2019,8,Frank,99.78,Ost,75.16,1.0,2.0
625,20190922,2019,9,Frank,115.14,Benny,89.52,1.0,3.0
639,20191032,2019,10,Frank,61.4,Strand,70.98,0.0,3.0
653,20191142,2019,11,Frank,64.4,Sarge,62.68,1.0,4.0
2657,20191242,2019,12,Frank,78.5,Faber,82.02,0.0,4.0
813,20191352,2019,13,Frank,105.9,Winks,82.72,1.0,5.0
2663,20191402,2019,14,Frank,121.7,Lude,72.74,1.0,6.0
2673,20191512,2019,15,Frank,116.34,Ost,75.0,1.0,7.0
2688,20191631,2019,16,Frank,126.56,Schingen,58.62,1.0,8.0
917,20050132,2005,1,Gresh,76.74,Frank,76.08,1.0,1.0
931,20050242,2005,2,Gresh,124.12,Sarge,78.4,1.0,2.0
943,20050342,2005,3,Gresh,98.5,Schingen,98.72,0.0,2.0
12,20050452,2005,4,Gresh,93.96,Faber,53.7,1.0,3.0
23,20050551,2005,5,Gresh,110.78,Ceej,79.94,1.0,4.0
35,20050651,2005,6,Gresh,104.58,Benny,91.44,1.0,5.0
45,20050741,2005,7,Gresh,115.98,Rades,99.5,1.0,6.0
64,20050802,2005,8,Gresh,101.5,Lude,126.38,0.0,6.0
79,20050912,2005,9,Gresh,55.46,Winks,62.36,0.0,6.0
93,20051022,2005,10,Gresh,119.86,Strand,59.9,1.0,7.0
141,20051132,2005,11,Gresh,68.24,Ost,61.22,1.0,8.0
153,20051232,2005,12,Gresh,92.74,Frank,119.08,0.0,8.0
167,20051342,2005,13,Gresh,88.44,Sarge,103.38,0.0,8.0
172,20051411,2005,14,Gresh,84.94,Ceej,60.8,1.0,9.0
175,20051502,2005,15,Gresh,44.98,Frank,78.26,0.0,9.0
182,20051611,2005,16,Gresh,124.64,Rades,112.48,1.0,10.0
287,20060112,2006,1,Gresh,98.22,Ost,101.68,0.0,0.0
988,20060222,2006,2,Gresh,78.92,Winks,91.44,0.0,0.0
1000,20060322,2006,3,Gresh,74.34,Ceej,95.94,0.0,0.0
304,20060432,2006,4,Gresh,97.4,Benny,93.62,1.0,1.0
323,20060532,2006,5,Gresh,59.24,Rades,119.5,0.0,1.0
337,20060642,2006,6,Gresh,90.52,Strand,95.64,0.0,1.0
350,20060742,2006,7,Gresh,73.76,Frank,83.82,0.0,1.0
364,20060852,2006,8,Gresh,128.12,Faber,69.08,1.0,2.0
375,20060951,2006,9,Gresh,108.66,Schingen,41.44,1.0,3.0
378,20061002,2006,10,Gresh,110.12,Lude,71.98,1.0,4.0
392,20061112,2006,11,Gresh,80.4,Sarge,62.22,1.0,5.0
405,20061212,2006,12,Gresh,117.36,Ost,74.86,1.0,6.0
419,20061322,2006,13,Gresh,73.04,Winks,82.4,0.0,6.0
427,20061402,2006,14,Gresh,131.26,Sarge,102.92,1.0,7.0
433,20061512,2006,15,Gresh,118.48,Ost,98.2,1.0,8.0
439,20061612,2006,16,Gresh,90.78,Ceej,68.22,1.0,9.0
523,20070151,2007,1,Gresh,132.88,Frank,118.64,1.0,1.0
576,20070251,2007,2,Gresh,144.52,Strand,134.44,1.0,2.0
586,20070341,2007,3,Gresh,115.42,Benny,112.7,1.0,3.0
1176,20070441,2007,4,Gresh,89.64,Rades,90.8,0.0,3.0
592,20070531,2007,5,Gresh,82.92,Schingen,98.1,0.0,3.0
599,20070602,2007,6,Gresh,95.48,Lude,67.72,1.0,4.0
661,20070712,2007,7,Gresh,87.8,Ost,97.24,0.0,4.0
672,20070822,2007,8,Gresh,72.2,Faber,82.4,0.0,4.0
686,20070932,2007,9,Gresh,119.02,Sarge,71.4,1.0,5.0
700,20071042,2007,10,Gresh,64.02,Winks,81.88,0.0,5.0
722,20071152,2007,11,Gresh,87.02,Ceej,86.22,1.0,6.0
733,20071251,2007,12,Gresh,100.76,Frank,88.9,1.0,7.0
745,20071351,2007,13,Gresh,98.28,Strand,113.32,0.0,7.0
748,20071402,2007,14,Gresh,134.88,Lude,86.52,1.0,8.0
756,20071522,2007,15,Gresh,96.86,Winks,59.96,1.0,9.0
759,20071611,2007,16,Gresh,90.36,Rades,83.9,1.0,10.0
192,20080122,2008,1,Gresh,93.38,Sarge,88.34,1.0,1.0
1261,20080232,2008,2,Gresh,72.82,Ost,76.94,0.0,1.0
1273,20080332,2008,3,Gresh,62.64,Faber,68.84,0.0,1.0
817,20080442,2008,4,Gresh,76.56,Benny,103.34,0.0,1.0
829,20080542,2008,5,Gresh,90.72,Frank,54.84,1.0,2.0
843,20080652,2008,6,Gresh,39.48,Ceej,105.04,0.0,2.0
854,20080751,2008,7,Gresh,106.2,Schingen,88.94,1.0,3.0
866,20080851,2008,8,Gresh,87.32,Rades,109.92,0.0,3.0
869,20080902,2008,9,Gresh,76.26,Lude,64.06,1.0,4.0
883,20081012,2008,10,Gresh,59.18,Strand,58.84,1.0,5.0
945,20081122,2008,11,Gresh,70.78,Winks,69.74,1.0,6.0
957,20081222,2008,12,Gresh,107.4,Sarge,70.64,1.0,7.0
970,20081332,2008,13,Gresh,75.26,Ost,68.58,1.0,8.0
977,20081411,2008,14,Gresh,83.0,Schingen,81.06,1.0,9.0
1003,20081502,2008,15,Gresh,73.02,Winks,74.28,0.0,9.0
1011,20081612,2008,16,Gresh,99.94,Ceej,94.56,1.0,10.0
318,20090112,2009,1,Gresh,75.12,Rades,63.54,1.0,1.0
1074,20090222,2009,2,Gresh,147.54,Faber,72.44,1.0,2.0
1339,20090322,2009,3,Gresh,73.28,Winks,87.24,0.0,2.0
1353,20090432,2009,4,Gresh,126.26,Frank,87.48,1.0,3.0
1365,20090532,2009,5,Gresh,84.7,Sarge,73.58,1.0,4.0
1379,20090642,2009,6,Gresh,100.8,Strand,135.9,0.0,4.0
1090,20090742,2009,7,Gresh,78.62,Ost,98.7,0.0,4.0
1104,20090852,2009,8,Gresh,85.16,Benny,62.02,1.0,5.0
1115,20090951,2009,9,Gresh,153.48,Schingen,78.76,1.0,6.0
1118,20091002,2009,10,Gresh,136.7,Lude,60.94,1.0,7.0
1132,20091112,2009,11,Gresh,113.2,Ceej,117.86,0.0,7.0
1144,20091212,2009,12,Gresh,90.88,Rades,105.76,0.0,7.0
1158,20091322,2009,13,Gresh,78.58,Faber,124.22,0.0,7.0
1166,20091402,2009,14,Gresh,145.38,Lude,67.26,1.0,8.0
1190,20091522,2009,15,Gresh,88.1,Winks,73.56,1.0,9.0
1192,20091602,2009,16,Gresh,112.18,Ceej,68.58,1.0,10.0
1290,20100112,2010,1,Gresh,71.82,Ceej,82.82,0.0,0.0
1303,20100222,2010,2,Gresh,93.7,Winks,108.78,0.0,0.0
1397,20100322,2010,3,Gresh,65.24,Benny,89.1,0.0,0.0
1411,20100432,2010,4,Gresh,80.54,Rades,90.0,0.0,0.0
1313,20100532,2010,5,Gresh,82.42,Sarge,82.88,0.0,0.0
1327,20100642,2010,6,Gresh,84.52,Frank,101.68,0.0,0.0
1387,20100742,2010,7,Gresh,89.2,Schingen,101.7,0.0,0.0
1429,20100852,2010,8,Gresh,47.9,Ost,90.42,0.0,0.0
1440,20100951,2010,9,Gresh,91.36,Strand,80.64,1.0,1.0
1443,20101002,2010,10,Gresh,75.36,Faber,109.92,0.0,1.0
449,20101112,2010,11,Gresh,101.14,Lude,110.42,0.0,1.0
1449,20101212,2010,12,Gresh,89.66,Ceej,103.36,0.0,1.0
1463,20101322,2010,13,Gresh,86.42,Winks,87.36,0.0,1.0
1477,20101432,2010,14,Gresh,57.24,Frank,102.06,0.0,1.0
1487,20101542,2010,15,Gresh,72.0,Rades,97.94,0.0,1.0
1574,20110102,2011,1,Gresh,127.76,Lude,113.06,1.0,1.0
1587,20110211,2011,2,Gresh,65.48,Frank,102.6,0.0,1.0
1503,20110311,2011,3,Gresh,137.76,Strand,91.38,1.0,2.0
1605,20110411,2011,4,Gresh,119.22,Winks,109.74,1.0,3.0
1617,20110511,2011,5,Gresh,100.16,Ost,72.24,1.0,4.0
1629,20110611,2011,6,Gresh,79.0,Sarge,88.88,0.0,4.0
1641,20110711,2011,7,Gresh,99.88,Rades,79.76,1.0,5.0
1653,20110811,2011,8,Gresh,62.84,Ceej,63.88,0.0,5.0
1665,20110911,2011,9,Gresh,91.22,Schingen,126.1,0.0,5.0
1677,20111011,2011,10,Gresh,84.52,Faber,113.66,0.0,5.0
1688,20111111,2011,11,Gresh,87.1,Benny,104.86,0.0,5.0
1699,20111202,2011,12,Gresh,89.64,Lude,95.62,0.0,5.0
1712,20111311,2011,13,Gresh,65.42,Frank,69.28,0.0,5.0
1722,20111401,2011,14,Gresh,65.88,Benny,98.16,0.0,5.0
1732,20111511,2011,15,Gresh,51.64,Winks,95.7,0.0,5.0
471,20120152,2012,1,Gresh,122.48,Winks,98.76,1.0,1.0
475,20120212,2012,2,Gresh,95.24,Strand,123.5,0.0,1.0
1773,20120352,2012,3,Gresh,80.28,Faber,110.72,0.0,1.0
1755,20120422,2012,4,Gresh,112.34,Sarge,142.2,0.0,1.0
1782,20120552,2012,5,Gresh,93.1,Rades,99.6,0.0,1.0
1789,20120632,2012,6,Gresh,74.42,Ost,99.08,0.0,1.0
1805,20120752,2012,7,Gresh,86.12,Benny,116.6,0.0,1.0
1815,20120842,2012,8,Gresh,100.08,Ceej,101.98,0.0,1.0
1829,20120952,2012,9,Gresh,94.68,Schingen,117.54,0.0,1.0
1841,20121052,2012,10,Gresh,67.76,Frank,91.38,0.0,1.0
1843,20121102,2012,11,Gresh,59.2,Lude,88.04,0.0,1.0
1865,20121252,2012,12,Gresh,79.4,Winks,81.28,0.0,1.0
1869,20121312,2012,13,Gresh,83.44,Strand,105.1,0.0,1.0
1885,20121432,2012,14,Gresh,102.46,Frank,64.2,1.0,2.0
1897,20121552,2012,15,Gresh,118.46,Faber,87.84,1.0,3.0
1905,20121632,2012,16,Gresh,54.2,Ceej,86.36,0.0,3.0
528,20130111,2013,1,Gresh,99.48,Frank,88.92,1.0,1.0
1908,20130202,2013,2,Gresh,108.88,Lude,122.46,0.0,1.0
1922,20130312,2013,3,Gresh,121.58,Sarge,65.48,1.0,2.0
1935,20130421,2013,4,Gresh,124.62,Strand,111.08,1.0,3.0
1947,20130521,2013,5,Gresh,110.22,Ost,75.38,1.0,4.0
1959,20130621,2013,6,Gresh,69.74,Winks,143.02,0.0,4.0
1971,20130721,2013,7,Gresh,74.8,Ceej,89.08,0.0,4.0
1983,20130821,2013,8,Gresh,103.38,Schingen,56.2,1.0,5.0
1995,20130921,2013,9,Gresh,92.18,Benny,117.92,0.0,5.0
2007,20131021,2013,10,Gresh,91.38,Rades,80.04,1.0,6.0
2019,20131121,2013,11,Gresh,54.8,Faber,128.36,0.0,6.0
2029,20131211,2013,12,Gresh,87.92,Frank,76.98,1.0,7.0
2040,20131302,2013,13,Gresh,108.68,Lude,113.52,0.0,7.0
2051,20131401,2013,14,Gresh,106.62,Winks,126.24,0.0,7.0
2063,20131521,2013,15,Gresh,90.02,Faber,96.04,0.0,7.0
2091,20140121,2014,1,Gresh,94.08,Sarge,81.42,1.0,1.0
2103,20140221,2014,2,Gresh,75.54,Faber,122.28,0.0,1.0
2112,20140302,2014,3,Gresh,101.8,Lude,76.16,1.0,2.0
2126,20140412,2014,4,Gresh,77.3,Ost,102.12,0.0,2.0
2139,20140522,2014,5,Gresh,115.92,Strand,84.44,1.0,3.0
2152,20140631,2014,6,Gresh,98.12,Schingen,105.3,0.0,3.0
2164,20140731,2014,7,Gresh,106.8,Rades,76.82,1.0,4.0
2176,20140831,2014,8,Gresh,133.34,Ceej,84.34,1.0,5.0
2188,20140931,2014,9,Gresh,97.26,Benny,82.22,1.0,6.0
2200,20141031,2014,10,Gresh,97.52,Frank,57.64,1.0,7.0
2212,20141131,2014,11,Gresh,97.68,Winks,70.5,1.0,8.0
2222,20141221,2014,12,Gresh,106.72,Sarge,107.1,0.0,8.0
771,20141321,2014,13,Gresh,117.5,Faber,107.34,1.0,9.0
2228,20141421,2014,14,Gresh,107.8,Rades,85.08,1.0,10.0
2238,20141531,2014,15,Gresh,99.7,Schingen,60.68,1.0,11.0
2246,20141611,2014,16,Gresh,71.0,Ceej,103.44,0.0,11.0
2281,20150131,2015,1,Gresh,81.92,Faber,128.54,0.0,0.0
2293,20150231,2015,2,Gresh,70.5,Rades,98.96,0.0,0.0
2303,20150321,2015,3,Gresh,77.4,Benny,151.7,0.0,0.0
2312,20150402,2015,4,Gresh,68.24,Lude,68.46,0.0,0.0
2326,20150512,2015,5,Gresh,86.84,Frank,75.34,1.0,1.0
2341,20150622,2015,6,Gresh,60.42,Strand,87.98,0.0,1.0
2355,20150732,2015,7,Gresh,75.92,Ceej,102.14,0.0,1.0
2368,20150841,2015,8,Gresh,71.04,Schingen,102.66,0.0,1.0
2380,20150941,2015,9,Gresh,102.36,Ost,79.82,1.0,2.0
2392,20151041,2015,10,Gresh,62.58,Winks,106.1,0.0,2.0
2404,20151141,2015,11,Gresh,74.0,Sarge,82.54,0.0,2.0
2414,20151231,2015,12,Gresh,67.92,Faber,107.0,0.0,2.0
2426,20151331,2015,13,Gresh,72.9,Rades,61.04,1.0,3.0
204,20151431,2015,14,Gresh,59.26,Ost,87.9,0.0,3.0
209,20151512,2015,15,Gresh,40.8,Frank,69.04,0.0,3.0
489,20160151,2016,1,Gresh,99.18,Strand,70.4,1.0,1.0
779,20160251,2016,2,Gresh,108.42,Winks,74.52,1.0,2.0
789,20160341,2016,3,Gresh,71.1,Sarge,74.16,0.0,2.0
801,20160441,2016,4,Gresh,91.34,Faber,85.4,1.0,3.0
1019,20160531,2016,5,Gresh,113.66,Schingen,83.0,1.0,4.0
1026,20160602,2016,6,Gresh,93.26,Lude,76.08,1.0,5.0
1040,20160712,2016,7,Gresh,96.92,Benny,96.34,1.0,6.0
1054,20160822,2016,8,Gresh,78.66,Ceej,122.68,0.0,6.0
1200,20160932,2016,9,Gresh,73.78,Frank,111.36,0.0,6.0
1214,20161042,2016,10,Gresh,105.3,Ost,103.66,1.0,7.0
1228,20161152,2016,11,Gresh,72.18,Rades,101.44,0.0,7.0
1239,20161251,2016,12,Gresh,75.56,Strand,95.36,0.0,7.0
1251,20161351,2016,13,Gresh,72.6,Winks,87.04,0.0,7.0
1259,20161431,2016,14,Gresh,104.7,Strand,99.56,1.0,8.0
1513,20161541,2016,15,Gresh,100.34,Faber,108.14,0.0,8.0
1522,20161622,2016,16,Gresh,85.44,Frank,72.26,1.0,9.0
2257,20170151,2017,1,Gresh,86.04,Faber,78.22,1.0,1.0
2084,20170222,2017,2,Gresh,105.94,Ceej,75.72,1.0,2.0
226,20170342,2017,3,Gresh,80.5,Ost,88.76,0.0,2.0
237,20170441,2017,4,Gresh,85.82,Schingen,76.74,1.0,3.0
242,20170502,2017,5,Gresh,76.64,Lude,80.52,0.0,3.0
1527,20170622,2017,6,Gresh,53.44,Frank,108.04,0.0,3.0
56,20170712,2017,7,Gresh,69.04,Benny,63.26,1.0,4.0
1540,20170841,2017,8,Gresh,64.56,Winks,92.32,0.0,4.0
1553,20170942,2017,9,Gresh,76.02,Rades,79.68,0.0,4.0
104,20171041,2017,10,Gresh,96.16,Sarge,62.84,1.0,5.0
116,20171141,2017,11,Gresh,93.2,Strand,122.7,0.0,5.0
130,20171251,2017,12,Gresh,90.54,Faber,59.68,1.0,6.0
1563,20171322,2017,13,Gresh,118.16,Ceej,119.48,0.0,6.0
2444,20171512,2017,15,Gresh,89.84,Benny,79.92,1.0,7.0
2459,20171631,2017,16,Gresh,67.86,Sarge,76.04,0.0,7.0
263,20180132,2018,1,Gresh,77.44,Ost,97.62,0.0,0.0
276,20180241,2018,2,Gresh,125.54,Winks,85.22,1.0,1.0
2466,20180351,2018,3,Gresh,115.26,Faber,72.9,1.0,2.0
2475,20180441,2018,4,Gresh,116.16,Sarge,113.88,1.0,3.0
2482,20180512,2018,5,Gresh,85.82,Benny,77.4,1.0,4.0
887,20180612,2018,6,Gresh,122.98,Ceej,113.3,1.0,5.0
2498,20180741,2018,7,Gresh,153.12,Schingen,106.56,1.0,6.0
2513,20180852,2018,8,Gresh,118.22,Rades,110.1,1.0,7.0
2522,20180941,2018,9,Gresh,126.4,Strand,87.1,1.0,8.0
2533,20181032,2018,10,Gresh,100.86,Frank,97.22,1.0,9.0
2539,20181102,2018,11,Gresh,90.52,Lude,97.14,0.0,9.0
552,20181232,2018,12,Gresh,115.62,Ost,102.0,1.0,10.0
565,20181341,2018,13,Gresh,126.3,Winks,72.68,1.0,11.0
2564,20181551,2018,15,Gresh,85.42,Strand,69.0,1.0,12.0
2572,20181631,2018,16,Gresh,117.72,Sarge,89.64,1.0,13.0
2581,20190132,2019,1,Gresh,75.36,Sarge,127.52,0.0,0.0
2595,20190242,2019,2,Gresh,86.92,Faber,61.06,1.0,1.0
2607,20190342,2019,3,Gresh,113.72,Winks,78.4,1.0,2.0
2621,20190452,2019,4,Gresh,100.38,Frank,67.24,1.0,3.0
510,20190551,2019,5,Gresh,110.9,Ceej,95.68,1.0,4.0
2632,20190651,2019,6,Gresh,94.72,Schingen,98.6,0.0,4.0
2642,20190741,2019,7,Gresh,49.32,Rades,46.06,1.0,5.0
2647,20190802,2019,8,Gresh,74.28,Lude,99.54,0.0,5.0
623,20190912,2019,9,Gresh,84.42,Ost,89.2,0.0,5.0
637,20191022,2019,10,Gresh,77.72,Benny,76.82,1.0,6.0
651,20191132,2019,11,Gresh,81.42,Strand,83.82,0.0,6.0
2655,20191232,2019,12,Gresh,126.28,Sarge,93.56,1.0,7.0
811,20191342,2019,13,Gresh,62.64,Faber,80.68,0.0,7.0
2667,20191422,2019,14,Gresh,67.98,Winks,70.3,0.0,7.0
2680,20191551,2019,15,Gresh,76.98,Ceej,57.38,1.0,8.0
910,20050101,2005,1,Lude,71.2,Winks,100.94,0.0,0.0
922,20050201,2005,2,Lude,101.18,Strand,64.62,1.0,1.0
934,20050301,2005,3,Lude,75.24,Ost,56.58,1.0,2.0
1,20050401,2005,4,Lude,102.24,Frank,118.84,0.0,2.0
13,20050501,2005,5,Lude,96.2,Sarge,123.54,0.0,2.0
25,20050601,2005,6,Lude,75.46,Schingen,107.68,0.0,2.0
37,20050701,2005,7,Lude,90.02,Faber,81.3,1.0,3.0
63,20050801,2005,8,Lude,126.38,Gresh,101.5,1.0,4.0
76,20050901,2005,9,Lude,86.8,Benny,107.1,0.0,4.0
88,20051001,2005,10,Lude,95.1,Rades,115.76,0.0,4.0
134,20051101,2005,11,Lude,125.5,Ceej,70.1,1.0,5.0
146,20051201,2005,12,Lude,77.42,Winks,117.14,0.0,5.0
158,20051301,2005,13,Lude,107.22,Strand,55.64,1.0,6.0
285,20060101,2006,1,Lude,72.1,Sarge,118.84,0.0,0.0
983,20060201,2006,2,Lude,56.84,Ost,85.7,0.0,0.0
995,20060301,2006,3,Lude,104.18,Winks,100.8,1.0,1.0
297,20060401,2006,4,Lude,93.64,Ceej,104.82,0.0,1.0
309,20060501,2006,5,Lude,85.6,Benny,53.5,1.0,2.0
328,20060601,2006,6,Lude,118.32,Rades,86.98,1.0,3.0
340,20060701,2006,7,Lude,107.38,Strand,113.3,0.0,3.0
353,20060801,2006,8,Lude,107.64,Frank,97.4,1.0,4.0
365,20060901,2006,9,Lude,96.14,Faber,113.36,0.0,4.0
377,20061001,2006,10,Lude,71.98,Gresh,110.12,0.0,4.0
389,20061101,2006,11,Lude,64.52,Schingen,108.78,0.0,4.0
401,20061201,2006,12,Lude,96.58,Sarge,115.14,0.0,4.0
414,20061301,2006,13,Lude,89.46,Ost,85.88,1.0,5.0
513,20070101,2007,1,Lude,92.26,Ost,82.74,1.0,1.0
566,20070201,2007,2,Lude,118.3,Faber,73.78,1.0,2.0
