"id","year","week","team","pts_for","opponent","pts_against"
20161321,2016,13,"Frank","87.5","Schingen","93.98"
20161322,2016,13,"Schingen","93.98","Frank","87.5"
20161331,2016,13,"Ost","102.66","Faber","92.16"
20161332,2016,13,"Faber","92.16","Ost","102.66"
20161341,2016,13,"Rades","72.76","Sarge","49.86"
20161342,2016,13,"Sarge","49.86","Rades","72.76"
20161351,2016,13,"Gresh","72.6","Winks","87.04"
20161352,2016,13,"Winks","87.04","Gresh","72.6"
20170101,2017,1,"Lude","57.22","Winks","72.6"
20170102,2017,1,"Winks","72.6","Lude","57.22"
20170111,2017,1,"Benny","60.38","Frank","69.98"
20170112,2017,1,"Frank","69.98","Benny","60.38"
20170121,2017,1,"Ceej","73.94","Strand","104.08"
20170122,2017,1,"Strand","104.08","Ceej","73.94"
20170131,2017,1,"Ost","74.44","Sarge","82.72"
20170132,2017,1,"Sarge","82.72","Ost","74.44"
20170141,2017,1,"Rades","69.04","Schingen","98.84"
20170142,2017,1,"Schingen","98.84","Rades","69.04"
20170151,2017,1,"Gresh","86.04","Faber","78.22"
20170152,2017,1,"Faber","78.22","Gresh","86.04"
20170201,2017,2,"Lude","69.42","Rades","97.42"
20170202,2017,2,"Rades","97.42","Lude","69.42"
20170211,2017,2,"Benny","75.28","Faber","61.12"
20170212,2017,2,"Faber","61.12","Benny","75.28"
20170221,2017,2,"Ceej","75.72","Gresh","105.94"
20170222,2017,2,"Gresh","105.94","Ceej","75.72"
20170231,2017,2,"Frank","90.9","Winks","83.06"
20170232,2017,2,"Winks","83.06","Frank","90.9"
20170241,2017,2,"Ost","73.98","Strand","96.86"
20170242,2017,2,"Strand","96.86","Ost","73.98"
20170251,2017,2,"Sarge","76.18","Schingen","101.4"
20170252,2017,2,"Schingen","101.4","Sarge","76.18"
20170301,2017,3,"Lude","93.82","Sarge","87.72"
20170302,2017,3,"Sarge","87.72","Lude","93.82"
20170311,2017,3,"Benny","112.62","Winks","93.6"
20170312,2017,3,"Winks","93.6","Benny","112.62"
20170321,2017,3,"Ceej","105.12","Faber","79.1"
20170322,2017,3,"Faber","79.1","Ceej","105.12"
20170331,2017,3,"Frank","61.02","Rades","55.68"
20170332,2017,3,"Rades","55.68","Frank","61.02"
20170341,2017,3,"Ost","88.76","Gresh","80.5"
20170342,2017,3,"Gresh","80.5","Ost","88.76"
20170351,2017,3,"Schingen","120.1","Strand","94.56"
20170352,2017,3,"Strand","94.56","Schingen","120.1"
20170401,2017,4,"Lude","58.6","Strand","88.86"
20170402,2017,4,"Strand","88.86","Lude","58.6"
20170411,2017,4,"Benny","61.58","Rades","66.78"
20170412,2017,4,"Rades","66.78","Benny","61.58"
20170421,2017,4,"Ceej","107.86","Ost","91.98"
20170422,2017,4,"Ost","91.98","Ceej","107.86"
20170431,2017,4,"Frank","109.82","Sarge","93.28"
20170432,2017,4,"Sarge","93.28","Frank","109.82"
20170441,2017,4,"Gresh","85.82","Schingen","76.74"
20170442,2017,4,"Schingen","76.74","Gresh","85.82"
20170451,2017,4,"Winks","101.3","Faber","108.74"
20170452,2017,4,"Faber","108.74","Winks","101.3"
20170501,2017,5,"Lude","80.52","Gresh","76.64"
20170502,2017,5,"Gresh","76.64","Lude","80.52"
20170511,2017,5,"Benny","73.62","Sarge","118.84"
20170512,2017,5,"Sarge","118.84","Benny","73.62"
20170521,2017,5,"Ceej","91.94","Schingen","44.58"
20170522,2017,5,"Schingen","44.58","Ceej","91.94"
20170531,2017,5,"Frank","95.76","Strand","72.36"
20170532,2017,5,"Strand","72.36","Frank","95.76"
20170541,2017,5,"Ost","68.6","Faber","62.78"
20170542,2017,5,"Faber","62.78","Ost","68.6"
20170551,2017,5,"Rades","111.16","Winks","107.64"
20170552,2017,5,"Winks","107.64","Rades","111.16"
20170601,2017,6,"Lude","93.92","Ceej","67.92"
20170602,2017,6,"Ceej","67.92","Lude","93.92"
20170611,2017,6,"Benny","75.42","Strand","62.54"
20170612,2017,6,"Strand","62.54","Benny","75.42"
20170621,2017,6,"Frank","108.04","Gresh","53.44"
20170622,2017,6,"Gresh","53.44","Frank","108.04"
20170631,2017,6,"Ost","108.02","Schingen","55.58"
20170632,2017,6,"Schingen","55.58","Ost","108.02"
20170641,2017,6,"Rades","124.26","Faber","98.02"
20170642,2017,6,"Faber","98.02","Rades","124.26"
20170651,2017,6,"Winks","91.3","Sarge","102.44"
20170652,2017,6,"Sarge","102.44","Winks","91.3"
20170701,2017,7,"Lude","121.06","Ost","112.82"
20170702,2017,7,"Ost","112.82","Lude","121.06"
20170711,2017,7,"Benny","63.26","Gresh","69.04"
20170712,2017,7,"Gresh","69.04","Benny","63.26"
20170721,2017,7,"Ceej","89.48","Frank","75.28"
20170722,2017,7,"Frank","75.28","Ceej","89.48"
20170731,2017,7,"Rades","62.84","Sarge","102.16"
20170732,2017,7,"Sarge","102.16","Rades","62.84"
20170741,2017,7,"Winks","74.02","Strand","94.6"
20170742,2017,7,"Strand","94.6","Winks","74.02"
20170751,2017,7,"Faber","60.86","Schingen","93.12"
20170752,2017,7,"Schingen","93.12","Faber","60.86"
20170801,2017,8,"Lude","106.38","Schingen","82.14"
20170802,2017,8,"Schingen","82.14","Lude","106.38"
20170811,2017,8,"Benny","87.72","Ceej","70.12"
20170812,2017,8,"Ceej","70.12","Benny","87.72"
20170821,2017,8,"Frank","123.58","Ost","83.36"
20170822,2017,8,"Ost","83.36","Frank","123.58"
20170831,2017,8,"Rades","88.26","Strand","60.4"
20170832,2017,8,"Strand","60.4","Rades","88.26"
20170841,2017,8,"Gresh","64.56","Winks","92.32"
20170842,2017,8,"Winks","92.32","Gresh","64.56"
20170851,2017,8,"Sarge","83.62","Faber","107.48"
20170852,2017,8,"Faber","107.48","Sarge","83.62"
20170901,2017,9,"Lude","82.18","Faber","80.48"
20170902,2017,9,"Faber","80.48","Lude","82.18"
20170911,2017,9,"Benny","80.8","Ost","97.84"
20170912,2017,9,"Ost","97.84","Benny","80.8"
20170921,2017,9,"Ceej","88.44","Winks","76.1"
20170922,2017,9,"Winks","76.1","Ceej","88.44"
20170931,2017,9,"Frank","78.32","Schingen","86.76"
20170932,2017,9,"Schingen","86.76","Frank","78.32"
20170941,2017,9,"Rades","79.68","Gresh","76.02"
20170942,2017,9,"Gresh","76.02","Rades","79.68"
20170951,2017,9,"Sarge","100.36","Strand","69.18"
20170952,2017,9,"Strand","69.18","Sarge","100.36"
20171001,2017,10,"Lude","81.22","Frank","104.56"
20171002,2017,10,"Frank","104.56","Lude","81.22"
20171011,2017,10,"Benny","84.94","Schingen","78.36"
20171012,2017,10,"Schingen","78.36","Benny","84.94"
20171021,2017,10,"Ceej","105.6","Rades","103.16"
20171022,2017,10,"Rades","103.16","Ceej","105.6"
20171031,2017,10,"Ost","95.8","Winks","65.04"
20171032,2017,10,"Winks","65.04","Ost","95.8"
20171041,2017,10,"Gresh","96.16","Sarge","62.84"
20171042,2017,10,"Sarge","62.84","Gresh","96.16"
20171051,2017,10,"Faber","66.74","Strand","96.98"
20171052,2017,10,"Strand","96.98","Faber","66.74"
20171101,2017,11,"Lude","90.22","Benny","80.3"
20171102,2017,11,"Benny","80.3","Lude","90.22"
20171111,2017,11,"Ceej","70.86","Sarge","67.1"
20171112,2017,11,"Sarge","67.1","Ceej","70.86"
20171121,2017,11,"Frank","120.1","Faber","81.28"
20171122,2017,11,"Faber","81.28","Frank","120.1"
20171131,2017,11,"Ost","91.7","Rades","133.64"
20171132,2017,11,"Rades","133.64","Ost","91.7"
20171141,2017,11,"Gresh","93.2","Strand","122.7"
20171142,2017,11,"Strand","122.7","Gresh","93.2"
20171151,2017,11,"Winks","76.08","Schingen","88.92"
20171152,2017,11,"Schingen","88.92","Winks","76.08"
20171201,2017,12,"Lude","132.72","Winks","78.76"
20171202,2017,12,"Winks","78.76","Lude","132.72"
20171211,2017,12,"Benny","79.98","Frank","123.4"
20171212,2017,12,"Frank","123.4","Benny","79.98"
20171221,2017,12,"Ceej","108.26","Strand","96.14"
20171222,2017,12,"Strand","96.14","Ceej","108.26"
20171231,2017,12,"Ost","94.86","Sarge","58.06"
20171232,2017,12,"Sarge","58.06","Ost","94.86"
20171241,2017,12,"Rades","78.92","Schingen","78.58"
20171242,2017,12,"Schingen","78.58","Rades","78.92"
20171251,2017,12,"Gresh","90.54","Faber","59.68"
20171252,2017,12,"Faber","59.68","Gresh","90.54"
20171301,2017,13,"Lude","77.08","Rades","91.26"
20171302,2017,13,"Rades","91.26","Lude","77.08"
20171311,2017,13,"Benny","70.02","Faber","63.74"
20171312,2017,13,"Faber","63.74","Benny","70.02"
20171321,2017,13,"Ceej","119.48","Gresh","118.16"
20171322,2017,13,"Gresh","118.16","Ceej","119.48"
20171331,2017,13,"Frank","114.38","Winks","73.98"
20171332,2017,13,"Winks","73.98","Frank","114.38"
20171341,2017,13,"Ost","83.8","Strand","90.9"
20171342,2017,13,"Strand","90.9","Ost","83.8"
20171351,2017,13,"Sarge","68.6","Schingen","70.32"
20171352,2017,13,"Schingen","70.32","Sarge","68.6"
20180101,2018,1,"Lude","93.28","Frank","85.74"
20180102,2018,1,"Frank","85.74","Lude","93.28"
20180111,2018,1,"Benny","97.4","Sarge","104.12"
20180112,2018,1,"Sarge","104.12","Benny","97.4"
20180121,2018,1,"Ceej","128.14","Schingen","105.36"
20180122,2018,1,"Schingen","105.36","Ceej","128.14"
20180131,2018,1,"Ost","97.62","Gresh","77.44"
20180132,2018,1,"Gresh","77.44","Ost","97.62"
20180141,2018,1,"Rades","107.44","Strand","132.26"
20180142,2018,1,"Strand","132.26","Rades","107.44"
20180151,2018,1,"Winks","114.46","Faber","66.84"
20180152,2018,1,"Faber","66.84","Winks","114.46"
20180201,2018,2,"Lude","105.36","Schingen","85.7"
20180202,2018,2,"Schingen","85.7","Lude","105.36"
20180211,2018,2,"Benny","105.78","Ost","86.86"
20180212,2018,2,"Ost","86.86","Benny","105.78"
20180221,2018,2,"Ceej","69.04","Strand","115.18"
20180222,2018,2,"Strand","115.18","Ceej","69.04"
20180231,2018,2,"Frank","89.44","Rades","95.7"
20180232,2018,2,"Rades","95.7","Frank","89.44"
20180241,2018,2,"Gresh","125.54","Winks","85.22"
20180242,2018,2,"Winks","85.22","Gresh","125.54"
20180251,2018,2,"Sarge","116.74","Faber","86.22"
20180252,2018,2,"Faber","86.22","Sarge","116.74"
20180301,2018,3,"Lude","67.02","Strand","81.42"
20180302,2018,3,"Strand","81.42","Lude","67.02"
20180311,2018,3,"Benny","80.9","Winks","125.04"
20180312,2018,3,"Winks","125.04","Benny","80.9"
20180321,2018,3,"Ceej","109.6","Rades","90.4"
20180322,2018,3,"Rades","90.4","Ceej","109.6"
20180331,2018,3,"Frank","91.74","Schingen","55.94"
20180332,2018,3,"Schingen","55.94","Frank","91.74"
20180341,2018,3,"Ost","76.36","Sarge","95.64"
20180342,2018,3,"Sarge","95.64","Ost","76.36"
20180351,2018,3,"Gresh","115.26","Faber","72.9"
20180352,2018,3,"Faber","72.9","Gresh","115.26"
20180401,2018,4,"Lude","112.76","Rades","119.18"
20180402,2018,4,"Rades","119.18","Lude","112.76"
20180411,2018,4,"Benny","87.62","Faber","123.3"
20180412,2018,4,"Faber","123.3","Benny","87.62"
20180421,2018,4,"Ceej","66.02","Frank","87.5"
20180422,2018,4,"Frank","87.5","Ceej","66.02"
20180431,2018,4,"Ost","125","Winks","86.88"
20180432,2018,4,"Winks","86.88","Ost","125"
20180441,2018,4,"Gresh","116.16","Sarge","113.88"
20180442,2018,4,"Sarge","113.88","Gresh","116.16"
20180451,2018,4,"Schingen","114.88","Strand","91.96"
20180452,2018,4,"Strand","91.96","Schingen","114.88"
20180501,2018,5,"Lude","76.14","Ceej","134.98"
20180502,2018,5,"Ceej","134.98","Lude","76.14"
20180511,2018,5,"Benny","77.4","Gresh","85.82"
20180512,2018,5,"Gresh","85.82","Benny","77.4"
20180521,2018,5,"Frank","81.46","Strand","70.8"
20180522,2018,5,"Strand","70.8","Frank","81.46"
20180531,2018,5,"Ost","84.54","Faber","103.7"
20180532,2018,5,"Faber","103.7","Ost","84.54"
20180541,2018,5,"Rades","88.66","Schingen","82.54"
20180542,2018,5,"Schingen","82.54","Rades","88.66"
20180551,2018,5,"Winks","137.72","Sarge","119.1"
20180552,2018,5,"Sarge","119.1","Winks","137.72"
20180601,2018,6,"Lude","96.4","Benny","132.72"
20180602,2018,6,"Benny","132.72","Lude","96.4"
20180611,2018,6,"Ceej","113.3","Gresh","122.98"
20180612,2018,6,"Gresh","122.98","Ceej","113.3"
20180621,2018,6,"Frank","92.58","Sarge","95.38"
20180622,2018,6,"Sarge","95.38","Frank","92.58"
20180631,2018,6,"Ost","104.08","Schingen","98.92"
20180632,2018,6,"Schingen","98.92","Ost","104.08"
20180641,2018,6,"Rades","72.6","Faber","68.58"
20180642,2018,6,"Faber","68.58","Rades","72.6"
20180651,2018,6,"Winks","149.2","Strand","105.76"
20180652,2018,6,"Strand","105.76","Winks","149.2"
20180701,2018,7,"Lude","67.56","Sarge","118.96"
20180702,2018,7,"Sarge","118.96","Lude","67.56"
20180711,2018,7,"Benny","85.1","Ceej","63.88"
20180712,2018,7,"Ceej","63.88","Benny","85.1"
20180721,2018,7,"Frank","92.14","Winks","81.3"
20180722,2018,7,"Winks","81.3","Frank","92.14"
20180731,2018,7,"Ost","72.68","Rades","82.62"
20180732,2018,7,"Rades","82.62","Ost","72.68"
20180741,2018,7,"Gresh","153.12","Schingen","106.56"
20180742,2018,7,"Schingen","106.56","Gresh","153.12"
20180751,2018,7,"Faber","96.66","Strand","128.44"
20180752,2018,7,"Strand","128.44","Faber","96.66"
20180801,2018,8,"Lude","71.56","Winks","66.1"
20180802,2018,8,"Winks","66.1","Lude","71.56"
20180811,2018,8,"Benny","110.84","Schingen","73.46"
20180812,2018,8,"Schingen","73.46","Benny","110.84"
20180821,2018,8,"Ceej","85.84","Sarge","141.42"
20180822,2018,8,"Sarge","141.42","Ceej","85.84"
20180831,2018,8,"Frank","75.28","Faber","120.76"
20180832,2018,8,"Faber","120.76","Frank","75.28"
20180841,2018,8,"Ost","100.5","Strand","80.16"
20180842,2018,8,"Strand","80.16","Ost","100.5"
20180851,2018,8,"Rades","110.1","Gresh","118.22"
20180852,2018,8,"Gresh","118.22","Rades","110.1"
20180901,2018,9,"Lude","110.88","Faber","93.52"
20180902,2018,9,"Faber","93.52","Lude","110.88"
20180911,2018,9,"Benny","55.04","Rades","111.08"
20180912,2018,9,"Rades","111.08","Benny","55.04"
20180921,2018,9,"Ceej","94.76","Winks","94.44"
20180922,2018,9,"Winks","94.44","Ceej","94.76"
20180931,2018,9,"Frank","124.12","Ost","102.14"
20180932,2018,9,"Ost","102.14","Frank","124.12"
20180941,2018,9,"Gresh","126.4","Strand","87.1"
20180942,2018,9,"Strand","87.1","Gresh","126.4"
20180951,2018,9,"Sarge","94.4","Schingen","92.86"
20180952,2018,9,"Schingen","92.86","Sarge","94.4"
20181001,2018,10,"Lude","110.84","Ost","100.42"
20181002,2018,10,"Ost","100.42","Lude","110.84"
20181011,2018,10,"Benny","128.4","Strand","152.52"
20181012,2018,10,"Strand","152.52","Benny","128.4"
20181021,2018,10,"Ceej","69.46","Faber","71.76"
20181022,2018,10,"Faber","71.76","Ceej","69.46"
20181031,2018,10,"Frank","97.22","Gresh","100.86"
20181032,2018,10,"Gresh","100.86","Frank","97.22"
20181041,2018,10,"Rades","121.82","Sarge","77.04"
20181042,2018,10,"Sarge","77.04","Rades","121.82"
20181051,2018,10,"Winks","114.2","Schingen","113.32"
20181052,2018,10,"Schingen","113.32","Winks","114.2"
20181101,2018,11,"Lude","97.14","Gresh","90.52"
20181102,2018,11,"Gresh","90.52","Lude","97.14"
20181111,2018,11,"Benny","109.44","Frank","109.94"
20181112,2018,11,"Frank","109.94","Benny","109.44"
20181121,2018,11,"Ceej","79.38","Ost","116.02"
20181122,2018,11,"Ost","116.02","Ceej","79.38"
20181131,2018,11,"Rades","93.88","Winks","124.92"
20181132,2018,11,"Winks","124.92","Rades","93.88"
20181141,2018,11,"Sarge","90.7","Strand","170.28"
20181142,2018,11,"Strand","170.28","Sarge","90.7"
20181151,2018,11,"Faber","98.62","Schingen","67.7"
20181152,2018,11,"Schingen","67.7","Faber","98.62"
20181201,2018,12,"Lude","104.28","Frank","88.86"
20181202,2018,12,"Frank","88.86","Lude","104.28"
20181211,2018,12,"Benny","98.64","Sarge","89.06"
20181212,2018,12,"Sarge","89.06","Benny","98.64"
20181221,2018,12,"Ceej","70.52","Schingen","85.48"
20181222,2018,12,"Schingen","85.48","Ceej","70.52"
20181231,2018,12,"Ost","102","Gresh","115.62"
20181232,2018,12,"Gresh","115.62","Ost","102"
20181241,2018,12,"Rades","101.44","Strand","88.22"
20181242,2018,12,"Strand","88.22","Rades","101.44"
20181251,2018,12,"Winks","123.94","Faber","105.8"
20181252,2018,12,"Faber","105.8","Winks","123.94"
20181301,2018,13,"Lude","54.04","Schingen","55.34"
20181302,2018,13,"Schingen","55.34","Lude","54.04"
20181311,2018,13,"Benny","85.2","Ost","74.08"
20181312,2018,13,"Ost","74.08","Benny","85.2"
20181321,2018,13,"Ceej","90.82","Strand","100.24"
20181322,2018,13,"Strand","100.24","Ceej","90.82"
20181331,2018,13,"Frank","134.66","Rades","113.56"
20181332,2018,13,"Rades","113.56","Frank","134.66"
20181341,2018,13,"Gresh","126.3","Winks","72.68"
20181342,2018,13,"Winks","72.68","Gresh","126.3"
20181351,2018,13,"Sarge","97.4","Faber","69.06"
20181352,2018,13,"Faber","69.06","Sarge","97.4"
